Município,Faixa da renda total da família / Até 1 S.M.,Faixa da renda total da família / Entre 1 e 2 S.M.,Faixa da renda total da família / Entre 2 e 3 S.M.,Faixa da renda total da família / Acima de 3 S.M.,Faixa da renda familiar per capita / Pobreza 1 (até R$ 109),Faixa da renda familiar per capita / Pobreza 2 (de R$ 109 a R$ 218),Faixa da renda familiar per capita / Baixa Renda,Faixa da renda familiar per capita / Acima de 1/2 S.M.,Recebe PBF família / Não,Recebe PBF família / Sim,Calçamento em frente ao seu domicílio / Total,Calçamento em frente ao seu domicílio / Parcial,Calçamento em frente ao seu domicílio / Não existe,Situação do domicílio / Urbanas,Situação do domicílio / Rurais,Espécie do domicílio / Particular Permanente,Espécie do domicílio / Particular improvisado,Espécie do domicílio / Coletivo,Existência de banheiro / Sim,Existência de banheiro / Não,Forma de abastecimento de água / Rede geral de distribuição,Forma de abastecimento de água / Poço ou nascente,Forma de abastecimento de água / Cisterna,Forma de abastecimento de água / Outra forma,Forma de coleta do lixo / É coletado diretamente,Forma de coleta do lixo / É coletado indiretamente,Forma de coleta do lixo / É queimado ou enterrado na propriedade,"Forma de coleta do lixo / É jogado em terreno baldio ou logradouro (rua, avenida, etc.)",Forma de coleta do lixo / É jogado em rio ou mar,Forma de coleta do lixo / Tem outro destino,Forma de escoamento sanitário / Rede coletora de esgoto ou pluvial,Forma de escoamento sanitário / Fossa séptica,Forma de escoamento sanitário / Fossa rudimentar,Forma de escoamento sanitário / Vala a céu aberto,"Forma de escoamento sanitário / Direto para um rio, lago ou mar",Forma de escoamento sanitário / Outra forma,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo com revestimento,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo sem revestimento,Material predominante nas paredes externas do domicílio / Madeira aparelhada,Material predominante nas paredes externas do domicílio / Taipa revestida,Material predominante nas paredes externas do domicílio / Taipa não revestida,Material predominante nas paredes externas do domicílio / Madeira aproveitada,Material predominante nas paredes externas do domicílio / Palha,Material predominante nas paredes externas do domicílio / Outro Material,Material predominante no piso do domicílio / Terra,Material predominante no piso do domicílio / Cimento,Material predominante no piso do domicílio / Madeira aproveitada,Material predominante no piso do domicílio / Madeira aparelhada,"Material predominante no piso do domicílio / Cerâmica, lajota ou pedra",Material predominante no piso do domicílio / Carpete,Material predominante no piso do domicílio / Outro Material,Água canalizada no domicílio / Sim,Água canalizada no domicílio / Não,Tipo de iluminação / Elétrica com medidor próprio,Tipo de iluminação / Elétrica com medidor comunitário,Tipo de iluminação / Elétrica sem medidor,"Tipo de iluminação / Óleo, querosene ou gás",Tipo de iluminação / Vela,Tipo de iluminação / Outra forma,Recebe PBF família / Não,Recebe PBF família / Sim,Pessoa com marcação de trabalho infantil / Sim,Pessoa com marcação de trabalho infantil / Não,Não recebe ajuda de terceiros / Opção não marcada no formulário,Não recebe ajuda de terceiros / Opção marcada no formulário,Curso mais elevado que a pessoa frequentou / Creche,Curso mais elevado que a pessoa frequentou / Pré-escola (exceto CA),Curso mais elevado que a pessoa frequentou / Classe de Alfabetização - CA,"Curso mais elevado que a pessoa frequentou / Ensino Fundamental 1ª a 4ª séries, Elementar (Primário), Primeira fase do 1º grau","Curso mais elevado que a pessoa frequentou / Ensino Fundamental 5ª a 8ª séries, Médio 1º ciclo (Ginasial), Segunda fase do 1º grau",Curso mais elevado que a pessoa frequentou / Ensino Fundamental (duração 9 anos),Curso mais elevado que a pessoa frequentou / Ensino Fundamental Especial,"Curso mais elevado que a pessoa frequentou / Ensino Médio, 2º grau, Médio 2º ciclo (Científico, Clássico, Técnico, Normal)",Curso mais elevado que a pessoa frequentou / Ensino Médio Especial,Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries iniciais (Supletivo 1ª a 4ª),Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries finais (Supletivo 5ª a 8ª),Curso mais elevado que a pessoa frequentou / Ensino Médio EJA(Supletivo),"Curso mais elevado que a pessoa frequentou / Superior, Aperfeiçoamento,Especialização, Mestrado,Doutorado","Curso mais elevado que a pessoa frequentou / Alfabetização para Adultos(Mobral, etc.)",Curso mais elevado que a pessoa frequentou / Nenhum,Grau de instrução / Sem instrução,Grau de instrução / Fundamental incompleto,Grau de instrução / Fundamental completo,Grau de instrução / Médio incompleto,Grau de instrução / Médio completo,Grau de instrução / Superior incompleto ou mais,"Pessoa frequenta escola / Sim, rede pública","Pessoa frequenta escola / Sim, rede particular","Pessoa frequenta escola / Não, já frequentou",Pessoa frequenta escola / Nunca frequentou,Pessoa sabe ler e escrever / Sim,Pessoa sabe ler e escrever / Não,Último ano e série do curso que a pessoa frequentou / Primeiro(a),Último ano e série do curso que a pessoa frequentou / Segundo(a),Último ano e série do curso que a pessoa frequentou / Terceiro(a),Último ano e série do curso que a pessoa frequentou / Quarto(a),Último ano e série do curso que a pessoa frequentou / Quinto(a),Último ano e série do curso que a pessoa frequentou / Sexto(a),Último ano e série do curso que a pessoa frequentou / Sétimo(a),Último ano e série do curso que a pessoa frequentou / Oitavo(a),Último ano e série do curso que a pessoa frequentou / Nono(a),Último ano e série do curso que a pessoa frequentou / Curso não-seriado,"Função principal / Trabalhador por conta própria (bico, autônomo)",Função principal / Trabalhador temporário em área rural,Função principal / Empregado sem carteira de trabalho assinada,Função principal / Empregado com carteira de trabalho assinada,Função principal / Trabalhador doméstico sem carteira de trabalho assinada,Função principal / Trab. doméstico com cart. de trab. assinada,Função principal / Trabalhador não-remunerado,Função principal / Militar ou servidor público,Função principal / Empregador,Função principal / Estagiário,Função principal / Aprendiz,Trabalho remunerado nos últimos 12 meses / Sim,Trabalho remunerado nos últimos 12 meses / Não,Situação de Rua / Não,Situação de Rua / Sim
Madalena,79.44,14.00,3.98,2.58,60.67,3.13,17.97,18.23,31.09,68.91,35.71,8.87,55.41,41.03,58.97,99.99,0.01,0.00,95.32,4.66,68.17,12.58,13.48,5.76,12.25,51.25,36.04,0.44,0.00,0.00,0.78,2.51,87.42,3.78,0.07,0.74,83.26,11.97,0.01,2.14,2.58,0.00,0.00,0.03,3.71,71.43,0.01,0.04,24.71,0.01,0.08,74.65,25.33,91.12,0.77,7.32,0.34,0.15,0.29,31.09,68.91,0.00,100.00,0.00,2.53,0.01,0.01,2.19,15.32,12.23,4.66,0.39,21.68,2.00,0.07,0.13,0.10,1.86,0.03,0.02,25.12,29.34,8.78,8.46,18.63,2.11,28.14,1.14,60.69,10.03,69.76,30.24,6.70,5.41,22.57,5.47,4.44,2.12,2.75,5.21,1.69,0.03,20.63,5.19,0.21,5.91,0.03,0.03,12.09,0.73,0.01,0.21,0.00,33.14,41.79,100.00,0.00
Maracanaú,78.06,15.16,4.69,2.09,50.81,8.86,23.42,16.91,36.76,63.24,79.82,5.72,14.10,98.56,1.23,99.64,0.02,0.12,98.55,1.09,90.19,2.49,0.19,6.77,94.85,3.50,0.75,0.52,0.01,0.01,43.65,8.85,45.02,0.53,0.30,0.21,81.63,17.67,0.01,0.16,0.14,0.01,0.00,0.01,0.89,47.66,0.02,0.05,50.92,0.02,0.07,94.46,5.18,87.48,0.76,10.29,0.03,0.39,0.69,36.76,63.24,0.00,100.00,0.00,4.12,0.02,0.04,0.85,9.75,13.07,3.00,0.04,29.68,0.03,0.08,0.29,0.52,1.37,0.08,0.00,19.02,27.55,9.82,8.09,24.99,1.98,27.14,3.39,58.83,10.64,74.73,25.27,4.37,4.16,26.77,4.36,4.06,2.10,2.38,5.60,1.81,0.01,11.90,0.02,0.33,9.79,0.04,0.02,0.00,0.19,0.00,0.09,0.12,24.07,46.85,99.79,0.21
Maranguape,85.38,11.26,2.47,0.90,60.12,5.77,18.03,16.07,31.45,68.55,47.27,24.58,26.49,61.81,38.07,98.34,1.33,0.21,96.66,1.68,83.10,7.07,2.31,5.87,89.43,4.01,4.70,0.12,0.00,0.08,10.54,4.11,81.68,0.11,0.03,0.19,77.06,19.14,0.02,1.24,0.84,0.01,0.00,0.02,1.66,62.93,0.01,0.04,32.42,0.01,1.26,85.67,12.67,92.32,1.84,1.91,0.15,0.21,1.92,31.45,68.55,0.00,100.00,0.00,1.35,0.01,0.05,0.50,10.85,12.72,3.52,0.25,29.31,0.68,0.09,0.23,0.36,0.82,0.10,0.02,20.97,28.38,9.11,8.17,24.73,0.97,25.42,2.31,59.51,12.77,73.68,26.32,4.83,4.50,27.13,5.08,4.09,2.06,2.10,5.95,1.61,0.03,15.24,1.82,0.28,7.46,0.83,0.02,0.05,0.60,0.00,0.04,0.02,27.03,46.59,99.88,0.12
Marco,75.54,16.38,5.56,2.52,52.15,11.34,23.22,13.28,30.59,69.41,60.66,7.33,31.64,41.98,58.02,99.63,0.26,0.11,90.94,8.69,75.76,10.95,4.09,8.83,71.93,0.58,24.86,2.16,0.02,0.08,0.71,4.02,84.11,0.20,0.02,1.88,75.94,21.52,0.02,1.59,0.52,0.00,0.00,0.04,0.67,71.67,0.00,0.02,26.44,0.07,0.74,81.44,18.19,91.97,5.89,0.09,0.21,0.92,0.54,30.59,69.41,0.00,100.00,0.00,3.57,0.01,0.10,1.34,12.73,12.95,3.22,0.06,24.06,0.02,0.12,0.11,0.08,1.32,0.31,0.00,27.73,26.12,8.03,8.80,18.03,1.32,29.45,1.33,56.42,12.80,64.27,35.73,5.39,5.52,21.13,4.90,4.18,2.43,2.66,4.77,2.10,0.00,6.00,16.21,0.82,5.48,0.74,0.04,0.07,0.56,0.00,0.00,0.00,29.86,39.45,100.00,0.00
Martinópole,87.31,10.21,2.00,0.48,65.26,4.72,19.93,10.10,25.68,74.32,72.47,1.75,25.73,72.04,27.94,99.96,0.01,0.01,84.94,15.01,67.93,27.43,0.27,4.33,5.99,65.90,22.84,4.84,0.00,0.38,0.65,1.79,80.73,0.35,0.01,1.41,65.26,19.90,0.00,6.66,8.13,0.00,0.00,0.01,4.40,74.90,0.00,0.01,20.30,0.05,0.30,85.17,14.79,96.87,0.82,0.52,0.35,0.59,0.80,25.68,74.32,0.00,100.00,0.00,1.60,0.02,0.12,1.52,12.69,10.19,6.02,0.32,24.13,0.16,0.35,0.29,0.20,1.66,0.27,0.06,23.71,30.76,7.88,7.85,19.73,1.64,30.02,0.55,58.00,11.43,72.81,27.19,4.59,4.74,22.91,5.28,4.17,2.57,2.47,3.71,2.09,1.07,8.85,4.75,1.12,1.70,0.32,0.04,5.13,2.07,0.04,0.09,0.00,19.47,54.39,99.98,0.02
Massapê,72.62,19.40,5.78,2.20,48.02,10.02,25.84,16.12,35.05,64.95,58.38,10.20,31.33,76.19,23.74,99.92,0.02,0.00,89.49,10.43,77.07,9.47,5.29,8.08,80.45,2.80,16.14,0.50,0.00,0.02,26.54,11.30,49.61,1.47,0.03,0.55,80.10,13.90,0.02,2.65,3.19,0.03,0.00,0.03,1.02,58.48,0.02,0.09,40.04,0.01,0.24,82.11,17.81,95.41,0.37,2.82,0.29,0.65,0.37,35.05,64.95,0.00,100.00,0.00,1.82,0.00,0.03,2.01,12.62,10.49,3.60,0.05,28.46,0.01,0.12,0.14,0.13,1.62,0.04,0.00,25.66,25.06,7.62,7.82,23.77,2.11,27.08,1.73,59.32,11.86,68.89,31.11,5.06,4.87,26.58,5.31,4.15,1.93,1.67,3.90,1.82,0.01,21.81,0.26,0.86,6.74,0.20,0.02,0.13,1.56,0.00,0.03,0.01,31.62,42.37,99.93,0.07
Mauriti,78.82,16.07,4.05,1.06,59.46,6.21,21.39,12.94,28.62,71.38,35.67,6.23,57.81,47.69,52.29,99.70,0.24,0.04,85.64,14.06,55.14,36.78,2.73,5.05,57.03,2.30,37.63,2.56,0.00,0.18,7.62,45.81,29.23,1.51,0.00,1.47,87.14,6.94,0.07,3.67,1.03,0.03,0.00,0.83,2.36,77.88,0.08,0.07,18.89,0.03,0.39,81.33,18.37,92.21,1.79,4.57,0.38,0.15,0.59,28.62,71.38,0.00,100.00,0.00,1.08,0.04,0.11,1.61,11.56,9.71,3.12,0.17,23.71,0.12,0.24,0.24,0.18,2.58,0.22,0.03,25.66,28.90,7.22,7.33,19.88,2.76,29.48,1.93,53.64,14.95,71.32,28.68,3.61,4.18,22.14,6.41,3.12,1.94,1.81,4.48,1.13,0.12,8.13,13.74,0.79,4.69,0.26,0.05,1.47,0.84,0.01,0.00,0.00,29.01,42.74,99.98,0.02
Meruoca,67.06,20.56,7.59,4.79,42.99,10.77,24.67,21.58,40.50,59.50,37.23,37.61,25.13,37.85,62.14,99.96,0.02,0.01,93.66,6.30,54.63,32.97,7.89,4.47,54.86,23.69,19.32,2.06,0.01,0.02,2.40,0.50,90.23,0.18,0.06,0.29,74.05,10.92,0.06,12.30,2.46,0.00,0.01,0.15,1.88,49.55,0.03,0.06,48.25,0.02,0.16,75.93,24.03,91.49,3.68,4.29,0.05,0.39,0.07,40.50,59.50,0.01,99.99,0.00,2.26,0.02,0.02,0.84,14.19,10.17,2.45,0.06,25.74,0.56,0.22,0.40,0.35,2.93,0.95,0.01,23.31,28.20,6.54,8.36,21.41,5.03,29.77,0.87,58.90,10.46,72.87,27.13,5.09,4.81,24.26,6.91,4.28,1.85,1.42,3.51,1.18,0.01,9.56,1.16,1.58,9.96,0.22,0.08,2.75,0.26,0.03,0.02,0.01,23.69,50.42,99.98,0.02
Milagres,79.12,14.36,4.26,2.25,58.68,4.28,19.90,17.14,30.87,69.13,29.16,5.18,65.48,40.30,59.69,99.82,0.01,0.15,90.92,8.90,43.28,51.55,3.18,1.81,44.22,6.91,47.54,1.09,0.00,0.06,6.60,39.01,43.89,0.65,0.06,0.71,90.86,4.51,0.01,3.99,0.37,0.02,0.00,0.06,1.10,77.87,0.08,0.06,20.26,0.03,0.41,84.70,15.12,95.16,0.91,3.46,0.13,0.01,0.14,30.87,69.13,0.00,100.00,0.00,2.01,0.00,0.03,0.69,13.07,11.22,5.55,0.18,22.71,0.32,0.10,0.19,0.21,1.64,1.63,0.03,19.98,33.91,8.57,7.67,18.78,3.78,27.20,5.30,57.59,9.90,75.87,24.13,4.94,5.37,22.29,5.63,4.32,2.52,2.25,4.89,1.09,0.04,19.09,10.19,0.66,7.35,0.04,0.01,0.00,1.03,0.00,0.01,0.00,38.33,36.87,99.99,0.01
Milhã,77.59,17.13,3.73,1.56,63.12,2.95,12.62,21.31,32.81,67.19,29.15,4.50,66.35,36.02,63.98,100.00,0.00,0.00,91.09,8.91,51.78,25.28,14.86,8.09,48.38,3.23,46.93,1.12,0.01,0.33,6.82,2.40,80.64,0.36,0.05,0.83,74.63,20.45,0.01,1.22,3.66,0.00,0.00,0.04,3.80,80.12,0.05,0.04,13.77,0.02,2.20,77.96,22.04,96.62,1.09,0.98,0.38,0.21,0.71,32.81,67.19,0.00,100.00,0.00,1.63,0.09,0.05,0.42,16.55,10.86,6.86,0.37,24.60,0.59,0.06,0.15,0.12,1.08,0.18,0.02,24.71,30.69,8.40,7.05,20.62,1.19,26.78,0.85,61.99,10.37,70.46,29.54,6.94,4.66,24.33,8.03,3.86,1.96,2.36,5.69,2.06,0.11,3.13,38.07,0.32,4.15,0.04,0.02,0.20,0.75,0.00,0.00,0.00,46.75,29.22,100.00,0.00
Miraíma,84.42,12.56,2.36,0.66,73.79,2.43,11.90,11.88,22.52,77.48,47.54,4.04,48.39,56.14,43.86,99.97,0.03,0.00,94.91,5.06,66.24,6.77,14.85,12.12,50.93,17.53,30.07,1.11,0.01,0.33,0.56,1.10,88.03,0.43,0.34,4.46,75.04,14.51,0.00,4.69,5.69,0.05,0.00,0.00,3.70,79.94,0.05,0.09,16.12,0.05,0.03,73.15,26.82,85.54,0.96,5.15,0.52,0.13,7.67,22.52,77.48,0.00,100.00,0.00,1.09,0.01,0.05,2.02,11.12,10.28,4.59,0.11,26.26,0.05,0.06,0.08,0.05,2.16,0.03,0.02,22.64,29.17,7.34,7.10,22.65,2.19,28.52,0.53,56.86,14.09,71.63,28.37,3.41,4.47,25.59,4.92,3.78,2.07,2.37,4.13,1.77,0.06,5.44,39.33,0.26,1.54,0.05,0.00,0.04,2.33,0.00,0.00,0.00,48.99,22.79,100.00,0.00
Missão Velha,80.95,13.67,3.74,1.64,59.39,7.83,18.67,14.10,28.78,71.22,26.44,7.95,58.17,40.81,59.19,92.56,7.43,0.01,85.22,7.33,62.30,17.93,7.32,5.00,44.02,2.96,45.19,0.36,0.00,0.03,0.63,63.25,20.68,0.06,0.00,0.60,80.18,9.01,0.02,2.84,0.50,0.00,0.00,0.00,1.02,60.23,0.02,0.07,28.00,0.00,3.21,78.16,14.40,83.92,4.91,3.11,0.11,0.07,0.44,28.78,71.22,0.00,100.00,0.00,1.26,0.01,0.07,1.39,14.24,9.41,5.04,0.08,24.55,0.04,0.49,0.40,0.16,2.05,0.29,0.01,19.61,34.40,6.86,7.85,19.58,3.10,26.72,3.21,58.22,11.85,76.03,23.97,5.95,5.44,19.49,5.35,4.03,2.31,2.12,3.33,1.69,3.68,9.67,10.90,0.89,5.21,0.21,0.06,8.84,0.01,0.00,0.01,0.00,27.00,45.27,99.99,0.01
Mombaça,81.35,13.85,3.69,1.11,60.92,4.76,18.22,16.10,31.48,68.52,37.77,0.63,61.58,41.85,58.13,99.97,0.00,0.00,90.12,9.85,44.72,41.77,8.21,5.27,49.64,2.22,45.75,2.32,0.02,0.03,37.84,0.19,46.90,2.78,0.35,2.08,86.88,12.06,0.01,0.47,0.54,0.00,0.00,0.01,2.40,73.05,0.03,0.01,24.47,0.00,0.01,76.64,23.33,96.48,0.26,2.00,0.28,0.18,0.76,31.48,68.52,0.01,99.99,0.00,2.86,0.02,0.04,1.80,17.65,13.32,4.28,0.04,20.55,0.01,0.03,0.18,0.32,0.79,0.00,0.03,27.02,32.50,9.00,6.65,16.72,0.95,25.81,0.33,59.05,14.81,67.39,32.61,5.28,5.86,20.36,7.01,4.64,2.82,2.61,5.08,2.26,0.01,17.10,1.14,0.35,2.87,0.70,0.00,20.43,1.90,0.01,0.00,0.00,24.15,52.00,99.98,0.02
Monsenhor Tabosa,85.35,11.27,2.66,0.72,70.94,2.42,9.57,17.07,26.79,73.21,44.96,1.90,53.03,48.85,51.15,99.88,0.12,0.00,90.27,9.61,55.42,24.00,13.08,7.38,55.17,2.55,40.07,1.68,0.00,0.43,1.29,1.31,85.34,0.52,0.00,1.81,86.11,12.60,0.01,0.84,0.23,0.00,0.00,0.09,1.94,69.99,0.02,0.03,27.80,0.01,0.09,73.62,26.27,95.75,0.96,1.38,0.16,0.13,1.51,26.79,73.21,0.00,100.00,0.00,1.01,0.03,0.04,0.49,14.81,10.80,6.52,0.07,25.06,0.03,0.32,0.20,0.20,1.40,0.34,0.01,24.27,29.84,8.34,7.96,20.75,1.50,27.31,0.68,60.34,11.67,70.54,29.46,5.79,5.10,24.20,6.54,4.17,2.15,2.17,5.30,1.82,0.16,1.12,30.56,1.14,3.27,0.12,0.01,0.02,1.39,0.00,0.00,0.00,38.63,36.88,100.00,0.00
Morada Nova,79.82,15.18,3.59,1.41,62.40,3.69,14.92,18.99,33.31,66.69,27.35,0.78,71.76,41.10,58.90,99.89,0.05,0.05,96.58,3.32,83.47,2.81,7.18,6.43,66.20,1.08,31.57,0.99,0.01,0.05,2.89,14.79,78.04,0.24,0.04,0.58,79.64,17.12,0.00,1.51,1.61,0.00,0.00,0.01,1.56,80.19,0.08,0.07,17.62,0.01,0.38,84.84,15.05,95.11,0.42,3.27,0.19,0.09,0.82,33.31,66.69,0.00,100.00,0.00,1.72,0.01,0.04,0.64,16.33,12.91,4.81,0.22,21.95,0.68,0.09,0.24,0.13,1.53,0.23,0.04,25.81,32.72,7.50,6.71,18.10,2.31,24.02,2.60,59.84,13.54,69.77,30.23,5.60,5.93,22.72,6.14,4.89,2.78,2.41,5.20,1.23,0.05,12.10,17.84,0.19,6.61,0.07,0.05,19.29,1.10,0.03,0.01,0.01,36.96,39.22,100.00,0.00
Moraújo,82.97,12.67,3.17,1.19,64.48,4.14,20.78,10.60,25.58,74.42,65.28,0.30,33.75,58.56,41.44,99.33,0.67,0.00,83.00,16.33,61.14,21.96,5.11,11.12,59.30,2.15,32.78,5.05,0.03,0.02,5.32,2.60,72.79,0.28,0.00,2.01,78.92,17.27,0.00,1.00,2.07,0.05,0.00,0.02,0.85,68.59,0.06,0.09,29.61,0.05,0.08,72.00,27.32,96.30,0.05,0.88,0.41,0.52,1.18,25.58,74.42,0.00,100.00,0.00,2.04,0.50,0.00,0.69,14.51,10.57,3.59,0.08,24.75,0.03,0.19,0.27,0.24,2.29,1.73,0.31,25.16,29.36,7.83,6.34,20.64,2.20,28.36,0.58,59.79,11.28,71.49,28.51,4.96,4.20,24.45,6.18,3.25,1.91,2.12,4.75,1.85,0.00,1.90,5.21,1.79,3.75,0.03,0.03,11.12,1.36,0.00,0.00,0.00,15.64,57.70,100.00,0.00
Morrinhos,80.65,14.74,3.41,1.20,60.95,6.10,21.99,10.95,25.46,74.54,41.68,1.69,56.57,43.00,57.00,99.95,0.05,0.00,93.75,6.20,69.28,13.44,8.87,8.36,64.09,2.69,31.03,2.10,0.01,0.03,5.07,1.19,83.60,2.23,0.01,1.64,74.77,19.68,0.02,1.73,3.70,0.00,0.00,0.04,2.52,81.59,0.04,0.09,15.22,0.02,0.46,80.64,19.31,95.05,0.95,0.77,0.07,0.71,2.40,25.46,74.54,0.00,100.00,0.00,1.57,0.01,0.04,0.63,8.65,7.82,9.57,0.24,21.05,1.79,2.98,1.98,1.06,0.51,1.27,0.03,28.52,27.17,8.86,7.14,18.89,0.53,27.98,1.78,57.63,12.61,65.43,34.57,3.96,4.34,21.03,5.50,4.09,1.87,2.18,4.17,2.50,0.04,6.21,15.44,0.46,4.04,0.12,0.03,0.30,0.74,0.01,0.01,0.00,26.89,44.05,100.00,0.00
Mucambo,75.52,16.44,5.81,2.24,53.03,6.31,22.04,18.62,35.42,64.58,65.34,1.21,33.45,56.06,43.94,100.00,0.00,0.00,95.92,4.08,74.84,19.01,4.17,1.97,76.52,0.54,22.72,0.22,0.00,0.00,7.67,0.18,87.80,0.19,0.00,0.09,95.97,3.86,0.01,0.13,0.03,0.00,0.00,0.00,1.00,52.78,0.00,0.00,46.04,0.04,0.14,90.41,9.59,98.36,0.47,0.05,0.39,0.68,0.04,35.42,64.58,0.00,100.00,0.00,1.52,0.01,0.02,2.16,17.02,10.68,3.68,0.03,24.06,0.00,0.28,0.21,0.02,1.56,0.20,0.00,22.97,33.59,7.48,8.35,18.59,2.01,28.11,0.51,59.91,11.46,73.37,26.63,7.14,5.82,22.36,6.44,4.02,1.98,1.82,4.61,1.35,0.00,18.98,1.56,0.20,6.95,0.14,0.00,0.00,1.98,0.00,0.00,0.00,29.81,45.27,100.00,0.00
Mulungu,83.07,12.21,3.07,1.64,65.42,3.15,12.76,18.67,28.61,71.39,42.09,34.76,23.13,33.15,66.84,99.98,0.01,0.00,94.84,5.14,42.56,51.22,4.24,1.96,16.14,67.33,13.16,3.26,0.09,0.00,17.76,15.63,60.89,0.32,0.00,0.24,88.23,11.08,0.03,0.27,0.37,0.00,0.00,0.00,3.83,61.17,0.09,0.13,34.75,0.00,0.01,76.87,23.10,96.27,0.74,2.79,0.03,0.11,0.04,28.61,71.39,0.01,99.99,0.00,1.62,0.00,0.06,1.23,13.80,8.91,6.92,0.05,26.33,0.10,0.39,0.37,0.19,2.10,0.08,0.02,20.78,33.34,6.33,7.27,21.72,2.74,25.48,2.49,60.56,11.47,74.30,25.70,4.28,5.86,25.46,5.30,4.63,2.64,2.49,3.94,1.67,0.04,5.48,7.71,0.54,5.99,0.08,0.08,17.32,0.81,0.03,0.00,0.00,21.19,52.80,99.99,0.01
Nova Olinda,79.28,13.72,4.28,2.72,58.68,3.65,19.43,18.24,32.90,67.10,55.82,6.75,36.73,62.68,37.32,99.30,0.70,0.00,93.96,5.35,70.62,12.21,13.29,3.17,60.51,21.88,15.83,0.89,0.00,0.20,46.51,26.86,19.25,0.92,0.11,0.31,89.98,4.47,0.01,3.69,1.05,0.04,0.00,0.08,2.48,54.35,0.02,0.12,41.54,0.02,0.77,76.29,23.02,96.73,1.42,0.40,0.25,0.07,0.44,32.90,67.10,0.00,100.00,0.00,1.60,0.01,0.01,0.73,13.08,11.35,4.06,0.36,23.76,0.44,0.16,0.38,0.15,4.71,0.23,0.07,18.91,32.86,7.67,8.60,18.69,4.73,27.53,2.06,59.51,10.90,76.49,23.51,5.47,5.36,21.62,5.63,4.05,2.43,2.27,4.27,1.17,0.86,5.44,23.80,0.70,4.84,0.13,0.08,0.23,2.57,0.04,0.02,0.01,37.60,35.32,100.00,0.00
Nova Russas,75.47,18.31,4.78,1.43,49.07,9.71,22.55,18.66,37.70,62.30,70.28,1.22,28.46,70.35,29.64,99.96,0.01,0.02,96.37,3.59,85.39,9.78,2.56,2.23,82.96,0.29,16.38,0.32,0.00,0.01,15.58,0.00,78.87,0.90,0.01,1.02,95.49,3.96,0.00,0.15,0.34,0.00,0.00,0.01,0.45,50.64,0.00,0.01,48.68,0.00,0.18,93.08,6.88,98.69,0.25,0.41,0.05,0.05,0.51,37.70,62.30,0.00,100.00,0.00,2.58,0.01,0.02,0.66,14.39,8.21,10.24,0.00,22.09,0.00,0.11,0.29,0.18,1.53,0.45,0.00,21.47,36.00,6.84,7.46,18.08,2.95,27.65,2.22,58.19,11.94,75.71,24.29,6.80,5.30,22.12,6.16,4.41,2.40,1.97,3.91,1.90,0.00,18.43,5.41,0.35,3.45,0.26,0.00,0.51,2.71,0.00,0.00,0.00,30.84,44.55,99.99,0.01
Novo Oriente,83.94,13.04,2.32,0.69,70.37,2.24,12.16,15.23,24.82,75.18,49.00,2.28,48.58,46.31,53.67,99.86,0.12,0.00,91.65,8.21,81.64,12.45,3.44,2.33,59.39,0.92,36.84,2.42,0.03,0.25,24.33,53.22,11.13,2.12,0.04,0.82,90.70,7.91,0.00,0.73,0.34,0.00,0.00,0.18,1.31,64.32,0.11,0.14,33.77,0.00,0.22,88.79,11.07,97.89,0.55,0.47,0.15,0.03,0.77,24.82,75.18,0.00,100.00,0.00,0.57,0.01,0.18,2.61,13.40,9.52,5.40,2.27,21.62,2.25,0.20,0.18,0.05,0.59,0.19,0.03,26.05,32.66,6.39,7.62,18.80,0.59,28.12,0.50,58.50,12.88,70.73,29.27,5.35,6.09,23.10,5.58,4.26,2.23,2.06,4.35,1.53,0.04,9.05,18.50,0.84,3.16,0.30,0.03,0.02,0.19,0.01,0.00,0.00,30.62,43.45,99.98,0.02
Ocara,77.84,17.27,4.09,0.79,56.07,6.21,22.39,15.34,32.22,67.78,22.09,5.13,72.61,28.43,71.57,99.84,0.15,0.01,97.34,2.50,81.47,2.64,7.09,8.64,75.22,5.32,19.27,0.03,0.00,0.01,1.56,0.64,94.67,0.00,0.01,0.47,71.81,23.83,0.01,2.58,1.59,0.01,0.00,0.01,1.59,76.28,0.01,0.02,21.92,0.00,0.03,82.14,17.70,92.62,0.29,5.53,0.07,0.27,1.05,32.22,67.78,0.00,100.00,0.00,2.87,0.02,0.03,1.44,17.20,13.47,3.65,0.03,24.96,0.02,0.11,0.25,0.20,0.96,0.23,0.01,22.21,33.40,8.93,7.98,19.94,0.95,24.57,0.34,62.57,12.52,73.42,26.58,5.95,6.19,24.18,6.22,4.61,2.32,2.39,5.90,1.64,0.00,14.12,12.73,0.38,2.87,0.02,0.03,0.86,1.93,0.14,0.00,0.01,33.34,43.47,99.99,0.01
