ano (uid);ano (nome);local (uid);local (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);grupoetario (uid);grupoetario (nome);escolaridade (uid);escolaridade (nome);conjugal (uid);conjugal (nome);prenatal (uid);prenatal (nome);consultas (uid);consultas (nome);gravidez (uid);gravidez (nome);gestacao (uid);gestacao (nome);parto (uid);parto (nome);lococor (uid);lococor (nome);assistido (uid);assistido (nome);apgar1 (uid);apgar1 (nome);apgar5 (uid);apgar5 (nome);robson (uid);robson (nome);peso (uid);peso (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);anomalia (uid);anomalia (nome);funcao (uid);funcao (nome);Kotelchuck (uid);Kotelchuck (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231330;Tauá;109;101;98;115;105;109;95;104;101;106;106;77;1.226
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;6;Macrorregião de saúde;2308;3ª Macro - Cariri;1.864;1.779;1.932;1.946;1.882;1.716;1.689;1.763;1.814;1.825;1.580;1.594;21.384
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23017;17ª Região Icó;158;148;188;178;160;137;146;158;162;155;142;125;1.857
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230180;Baixio;0;0;0;0;0;0;1;0;0;0;0;0;1
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230380;Cedro;24;17;24;21;25;19;26;24;25;30;22;17;274
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230540;Icó;97;84;101;110;88;79;84;94;99;94;95;76;1.101
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230570;Ipaumirim;4;4;0;4;5;3;2;0;0;0;2;1;25
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230750;Lavras da Mangabeira;19;20;32;27;22;26;20;21;24;20;17;22;270
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230950;Orós;14;23;31;16;20;10;13;19;13;11;6;7;183
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231370;Umari;0;0;0;0;0;0;0;0;1;0;0;2;3
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23018;18ª Região Iguatú;295;305;327;309;339;299;297;284;294;291;237;305;3.582
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230030;Acopiara;64;55;57;55;63;52;61;43;65;66;51;68;700
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230330;Cariús;0;3;0;0;3;2;3;0;0;1;1;2;15
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230360;Catarina;2;5;0;0;0;1;0;0;0;0;0;5;13
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230426;Deputado Irapuan Pinheiro;1;0;0;2;1;2;1;0;0;0;0;1;8
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230550;Iguatu;174;192;202;184;208;191;178;189;174;171;153;170;2.186
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230740;Jucás;9;6;17;19;7;14;11;16;13;10;3;10;135
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230850;Mombaça;35;37;40;43;48;29;39;32;32;34;25;43;437
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231090;Piquet Carneiro;6;2;7;4;6;4;1;2;2;3;3;5;45
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231135;Quixelô;3;3;3;2;3;3;2;2;6;6;1;1;35
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231190;Saboeiro;1;2;1;0;0;1;1;0;2;0;0;0;8
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23019;19ª Região Brejo Santo;279;282;289;302;282;236;269;282;300;269;257;260;3.307
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230010;Abaiara;0;0;0;0;0;0;0;0;1;0;0;0;1
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230170;Aurora;32;25;33;44;41;36;32;44;40;39;44;36;446
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230200;Barro;1;0;0;0;1;0;0;0;0;1;1;1;5
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230250;Brejo Santo;179;192;209;215;181;156;178;179;193;158;163;177;2.180
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230720;Jati;0;0;0;1;0;0;0;1;2;0;0;0;4
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230810;Mauriti;30;36;23;18;38;28;34;29;29;49;24;21;359
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230830;Milagres;36;29;23;24;20;15;23;28;34;21;24;24;301
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231060;Penaforte;1;0;0;0;1;1;0;0;1;0;0;1;5
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231110;Porteiras;0;0;1;0;0;0;2;1;0;1;1;0;6
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23020;20ª Região Crato;479;442;523;503;458;441;424;443;477;477;412;407;5.486
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230060;Altaneira;2;0;0;1;2;1;3;0;0;1;1;1;12
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230080;Antonina do Norte;3;2;1;2;0;3;3;1;1;2;0;1;19
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230130;Araripe;6;3;13;7;6;7;7;3;9;9;2;6;78
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230160;Assaré;4;6;2;4;3;4;2;6;4;1;2;2;40
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230270;Campos Sales;18;17;17;21;14;13;10;8;19;15;9;8;169
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230420;Crato;367;341;407;389;372;342;344;385;371;386;339;340;4.383
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230430;Farias Brito;6;11;12;14;6;7;16;3;8;9;7;7;106
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230920;Nova Olinda;0;1;1;0;2;2;1;0;3;2;0;2;14
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231120;Potengi;3;2;2;1;1;1;0;0;2;0;0;0;12
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231195;Salitre;2;3;5;5;2;3;2;0;2;2;0;4;30
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231210;Santana do Cariri;2;0;0;2;0;2;1;0;1;0;0;0;8
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231325;Tarrafas;0;0;1;0;0;0;0;1;0;0;0;0;2
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;231400;Várzea Alegre;66;56;62;57;50;56;35;36;57;50;52;36;613
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23021;21ª Região Juazeiro do Norte;653;602;605;654;643;603;553;596;581;633;532;497;7.152
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230190;Barbalha;293;302;281;311;315;306;256;296;243;311;239;227;3.380
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230320;Caririaçu;3;0;2;5;2;1;0;0;2;1;0;1;17
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230480;Granjeiro;0;1;1;0;0;0;0;0;0;0;0;0;2
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230710;Jardim;1;2;3;3;1;1;3;2;0;1;0;1;18
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230730;Juazeiro do Norte;352;295;316;331;323;294;293;294;331;319;291;268;3.707
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230840;Missão Velha;4;2;2;4;2;1;1;4;5;1;2;0;28
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;6;Macrorregião de saúde;2309;2ª Macro - Sobral;2.079;1.875;2.176;2.077;2.162;1.970;2.114;2.043;2.158;2.087;1.967;2.059;24.767
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;7;Região de saúde;23011;11ª Região Sobral;938;864;997;971;954;869;895;890;974;947;884;931;11.114
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230050;Alcântaras;0;0;0;0;0;0;0;1;0;0;0;0;1
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230310;Cariré;1;1;3;7;5;1;5;4;2;5;6;3;43
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230365;Catunda;3;6;3;2;2;0;2;7;4;1;5;5;40
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230400;Coreaú;2;2;2;5;3;5;6;8;11;5;4;9;62
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230435;Forquilha;0;0;0;0;0;0;1;2;0;2;0;0;5
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230450;Frecheirinha;1;0;1;3;2;2;4;4;5;3;4;0;29
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230465;Graça;0;0;0;0;0;0;0;0;0;1;1;0;2
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230490;Groaíras;0;0;0;1;0;0;0;0;1;0;1;0;3
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230520;Hidrolândia;12;9;11;13;12;13;17;19;9;12;19;17;163
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230580;Ipu;69;67;82;79;70;66;67;56;67;60;60;71;814
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230610;Irauçuba;8;6;8;7;9;11;13;6;10;10;14;14;116
2019;2019;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;8;Município;230800;Massapê;4;7;8;10;11;18;15;8;8;5;9;12;115
