ano (uid);ano (nome);local (uid);local (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231120;Potengi;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231195;Salitre;0;0;0;0;0;0;0;0;0;0;1;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231210;Santana do Cariri;0;0;0;0;1;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231325;Tarrafas;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231400;Várzea Alegre;1;1;0;0;1;0;0;0;1;0;0;0;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23021;21ª Região Juazeiro do Norte;7;9;8;15;7;11;10;10;9;8;8;11;113
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230190;Barbalha;6;0;7;8;6;3;5;5;3;6;4;5;58
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230320;Caririaçu;0;2;0;0;0;0;0;0;1;0;0;0;3
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230480;Granjeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230710;Jardim;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230730;Juazeiro do Norte;1;7;1;7;1;8;5;5;5;1;3;6;50
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230840;Missão Velha;0;0;0;0;0;0;0;0;0;1;1;0;2
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2309;2ª Macro - Sobral;24;16;29;36;17;22;27;27;19;28;20;16;281
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23011;11ª Região Sobral;21;11;25;30;13;17;19;20;16;25;15;13;225
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230050;Alcântaras;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230310;Cariré;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230365;Catunda;0;0;0;0;0;0;0;0;1;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230400;Coreaú;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230435;Forquilha;0;0;0;0;0;0;0;0;0;0;0;1;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230450;Frecheirinha;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230465;Graça;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230490;Groaíras;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230520;Hidrolândia;0;0;1;0;0;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230580;Ipu;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230610;Irauçuba;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230800;Massapê;1;0;0;0;0;0;1;0;0;0;0;0;2
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230820;Meruoca;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230880;Moraújo;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230900;Mucambo;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230990;Pacujá;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231095;Pires Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231170;Reriutaba;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231220;Santa Quitéria;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231200;Santana do Acaraú;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231280;Senador Sá;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231290;Sobral;20;11;24;30;13;17;18;20;15;25;15;12;220
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231390;Uruoca;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231395;Varjota;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23012;12ª Região Acaraú;0;0;0;0;2;0;0;1;0;0;3;1;7
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230020;Acaraú;0;0;0;0;1;0;0;1;0;0;1;1;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230230;Bela Cruz;0;0;0;0;0;0;0;0;0;0;1;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230425;Cruz;0;0;0;0;0;0;0;0;0;0;1;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230655;Itarema;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230725;Jijoca de Jericoacoara;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230780;Marco;0;0;0;0;1;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230890;Morrinhos;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23013;13ª Região Tianguá;0;2;2;1;1;3;4;1;1;0;0;1;16
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230340;Carnaubal;0;0;0;0;0;0;0;0;0;0;0;1;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230423;Croatá;0;0;0;0;0;1;0;0;1;0;0;0;2
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230500;Guaraciaba do Norte;0;1;0;1;0;0;1;0;0;0;0;0;3
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230530;Ibiapina;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231230;São Benedito;0;1;1;0;0;1;1;0;0;0;0;0;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231340;Tianguá;0;0;0;0;0;1;2;1;0;0;0;0;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231360;Ubajara;0;0;1;0;0;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231410;Viçosa do Ceará;0;0;0;0;1;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23015;15ª Região Crateús;3;2;0;5;1;2;4;5;2;2;2;1;29
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230125;Ararendá;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230410;Crateús;3;2;0;5;0;1;4;4;2;2;2;1;26
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230560;Independência;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230565;Ipaporanga;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230590;Ipueiras;0;0;0;0;0;1;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230860;Monsenhor Tabosa;0;0;0;0;0;0;0;1;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230930;Nova Russas;0;0;0;0;1;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230940;Novo Oriente;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231100;Poranga;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231126;Quiterianópolis;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231320;Tamboril;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23016;16ª Região Camocim;0;1;2;0;0;0;0;0;0;1;0;0;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230205;Barroquinha;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230260;Camocim;0;0;1;0;0;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230390;Chaval;0;0;0;0;0;0;0;0;0;1;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230470;Granja;0;1;0;0;0;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230790;Martinópole;0;0;1;0;0;0;0;0;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2310;1ª Macro - Fortaleza;94;98;84;84;85;86;75;87;60;87;79;64;983
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23001;01ª Região Fortaleza;83;90;77;73;76;75;66;77;55;78;70;62;882
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230100;Aquiraz;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230428;Eusébio;0;0;0;1;0;2;0;1;0;0;0;0;4
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230440;Fortaleza;83;90;77;72;76;73;66;76;55;78;70;62;878
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2480611;ABCR BARRA DO CEARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2529351;ABCR JOSE WALTER;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3271544;ANA MARIA CARNEIRO CARDOSO;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3269221;ANGELA MARIA MOURAO ALBANO;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3457028;ANGELINE GIRAO BEZERRA DE OLIVEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3279847;ANTONIO AUGUSTO MATOS PIRES;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3155609;CACE CENTRO DE ARRITIMIA DO CEARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7547897;CAO CENTRO DE AUDIOLOGIA OCUPACIONAL;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;9061231;CARDIOLOGIA SAO CAMILO;0;0;0;0;0;0;0;1;0;0;0;0;1
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;3339084;CARLOS ALBERTO MIRANDA BATISTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;7547870;CARLOS ALBERTO VIANA FILHO;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2527057;CASA DE SAUDE E MATERNIDADE SAO RAIMUNDO;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;2019;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;9;Estabelecimento de saúde;2562685;CASA DE SAUDE NOSSA SENHORA DAS GRACAS;0;0;0;0;0;0;0;0;0;0;0;0;0
